date,item,market,price_kes,unit
2024-10-02,Cabbage,Wakulima,67,per piece
2024-10-03,Tomatoes,Wakulima,88,per kg
2024-10-03,Sukuma Wiki,Wakulima,30,per bundle
2024-10-03,Onions,Wakulima,144,per kg
2024-10-03,Maize,Wakulima,168,per tin
2024-10-03,Potatoes,Wakulima,110,per kg
2024-10-03,Cabbage,Wakulima,64,per piece
2024-10-04,Tomatoes,Wakulima,88,per kg
2024-10-04,Sukuma Wiki,Wakulima,30,per bundle
2024-10-04,Onions,Wakulima,135,per kg
2024-10-04,Maize,Wakulima,177,per tin
2024-10-04,Potatoes,Wakulima,104,per kg
2024-10-04,Cabbage,Wakulima,67,per piece
2024-10-05,Tomatoes,Wakulima,96,per kg
2024-10-05,Sukuma Wiki,Wakulima,38,per bundle
2024-10-05,Onions,Wakulima,140,per kg
2024-10-05,Maize,Wakulima,186,per tin
2024-10-05,Potatoes,Wakulima,111,per kg
2024-10-05,Cabbage,Wakulima,74,per piece
2024-10-06,Tomatoes,Wakulima,93,per kg
2024-10-06,Sukuma Wiki,Wakulima,34,per bundle
2024-10-06,Onions,Wakulima,143,per kg
2024-10-06,Maize,Wakulima,169,per tin
2024-10-06,Potatoes,Wakulima,108,per kg
2024-10-06,Cabbage,Wakulima,65,per piece
2024-10-07,Tomatoes,Wakulima,91,per kg
2024-10-07,Sukuma Wiki,Wakulima,36,per bundle
2024-10-07,Onions,Wakulima,131,per kg
2024-10-07,Maize,Wakulima,180,per tin
2024-10-07,Potatoes,Wakulima,105,per kg
2024-10-07,Cabbage,Wakulima,62,per piece
2024-10-08,Tomatoes,Wakulima,98,per kg
2024-10-08,Sukuma Wiki,Wakulima,33,per bundle
2024-10-08,Onions,Wakulima,141,per kg
2024-10-08,Maize,Wakulima,164,per tin
2024-10-08,Potatoes,Wakulima,110,per kg
2024-10-08,Cabbage,Wakulima,70,per piece
2024-10-09,Tomatoes,Wakulima,86,per kg
2024-10-09,Sukuma Wiki,Wakulima,34,per bundle
2024-10-09,Onions,Wakulima,135,per kg
2024-10-09,Maize,Wakulima,157,per tin
2024-10-09,Potatoes,Wakulima,95,per kg
2024-10-09,Cabbage,Wakulima,65,per piece
2024-10-10,Tomatoes,Wakulima,90,per kg
2024-10-10,Sukuma Wiki,Wakulima,33,per bundle
2024-10-10,Onions,Wakulima,137,per kg
2024-10-10,Maize,Wakulima,169,per tin
2024-10-10,Potatoes,Wakulima,99,per kg
2024-10-10,Cabbage,Wakulima,68,per piece
2024-10-11,Tomatoes,Wakulima,85,per kg
2024-10-11,Sukuma Wiki,Wakulima,37,per bundle
2024-10-11,Onions,Wakulima,140,per kg
2024-10-11,Maize,Wakulima,163,per tin
2024-10-11,Potatoes,Wakulima,99,per kg
2024-10-11,Cabbage,Wakulima,71,per piece
2024-10-12,Tomatoes,Wakulima,96,per kg
2024-10-12,Sukuma Wiki,Wakulima,37,per bundle
2024-10-12,Onions,Wakulima,138,per kg
2024-10-12,Maize,Wakulima,184,per tin
2024-10-12,Potatoes,Wakulima,104,per kg
2024-10-12,Cabbage,Wakulima,72,per piece
2024-10-13,Tomatoes,Wakulima,103,per kg
2024-10-13,Sukuma Wiki,Wakulima,36,per bundle
2024-10-13,Onions,Wakulima,148,per kg
2024-10-13,Maize,Wakulima,182,per tin
2024-10-13,Potatoes,Wakulima,110,per kg
2024-10-13,Cabbage,Wakulima,65,per piece
2024-10-14,Tomatoes,Wakulima,90,per kg
2024-10-14,Sukuma Wiki,Wakulima,37,per bundle
2024-10-14,Onions,Wakulima,141,per kg
2024-10-14,Maize,Wakulima,175,per tin
2024-10-14,Potatoes,Wakulima,103,per kg
2024-10-14,Cabbage,Wakulima,70,per piece
2024-10-15,Tomatoes,Wakulima,92,per kg
2024-10-15,Sukuma Wiki,Wakulima,31,per bundle
2024-10-15,Onions,Wakulima,138,per kg
2024-10-15,Maize,Wakulima,171,per tin
2024-10-15,Potatoes,Wakulima,108,per kg
2024-10-15,Cabbage,Wakulima,63,per piece
2024-10-16,Tomatoes,Wakulima,94,per kg
2024-10-16,Sukuma Wiki,Wakulima,30,per bundle
2024-10-16,Onions,Wakulima,144,per kg
2024-10-16,Maize,Wakulima,159,per tin
2024-10-16,Potatoes,Wakulima,93,per kg
2024-10-16,Cabbage,Wakulima,65,per piece
2024-10-17,Tomatoes,Wakulima,85,per kg
2024-10-17,Sukuma Wiki,Wakulima,35,per bundle
2024-10-17,Onions,Wakulima,133,per kg
2024-10-17,Maize,Wakulima,175,per tin
2024-10-17,Potatoes,Wakulima,109,per kg
2024-10-17,Cabbage,Wakulima,72,per piece
2024-10-18,Tomatoes,Wakulima,95,per kg
2024-10-18,Sukuma Wiki,Wakulima,30,per bundle
2024-10-18,Onions,Wakulima,128,per kg
2024-10-18,Maize,Wakulima,161,per tin
2024-10-18,Potatoes,Wakulima,99,per kg
2024-10-18,Cabbage,Wakulima,69,per piece
2024-10-19,Tomatoes,Wakulima,96,per kg
2024-10-19,Sukuma Wiki,Wakulima,34,per bundle
2024-10-19,Onions,Wakulima,135,per kg
2024-10-19,Maize,Wakulima,187,per tin
2024-10-19,Potatoes,Wakulima,104,per kg
2024-10-19,Cabbage,Wakulima,69,per piece
2024-10-20,Tomatoes,Wakulima,100,per kg
2024-10-20,Sukuma Wiki,Wakulima,37,per bundle
2024-10-20,Onions,Wakulima,145,per kg
2024-10-20,Maize,Wakulima,181,per tin
2024-10-20,Potatoes,Wakulima,109,per kg
2024-10-20,Cabbage,Wakulima,67,per piece
2024-10-21,Tomatoes,Wakulima,87,per kg
2024-10-21,Sukuma Wiki,Wakulima,34,per bundle
2024-10-21,Onions,Wakulima,130,per kg
2024-10-21,Maize,Wakulima,180,per tin
2024-10-21,Potatoes,Wakulima,98,per kg
2024-10-21,Cabbage,Wakulima,65,per piece
2024-10-22,Tomatoes,Wakulima,86,per kg
2024-10-22,Sukuma Wiki,Wakulima,35,per bundle
2024-10-22,Onions,Wakulima,132,per kg
2024-10-22,Maize,Wakulima,165,per tin
2024-10-22,Potatoes,Wakulima,110,per kg
2024-10-22,Cabbage,Wakulima,71,per piece
2024-10-23,Tomatoes,Wakulima,87,per kg
2024-10-23,Sukuma Wiki,Wakulima,31,per bundle
2024-10-23,Onions,Wakulima,139,per kg
2024-10-23,Maize,Wakulima,165,per tin
2024-10-23,Potatoes,Wakulima,110,per kg
2024-10-23,Cabbage,Wakulima,71,per piece
2024-10-24,Tomatoes,Wakulima,98,per kg
2024-10-24,Sukuma Wiki,Wakulima,36,per bundle
2024-10-24,Onions,Wakulima,131,per kg
2024-10-24,Maize,Wakulima,163,per tin
2024-10-24,Potatoes,Wakulima,106,per kg
2024-10-24,Cabbage,Wakulima,65,per piece
2024-10-25,Tomatoes,Wakulima,90,per kg
2024-10-25,Sukuma Wiki,Wakulima,32,per bundle
2024-10-25,Onions,Wakulima,135,per kg
2024-10-25,Maize,Wakulima,161,per tin
2024-10-25,Potatoes,Wakulima,103,per kg
2024-10-25,Cabbage,Wakulima,72,per piece
2024-10-26,Tomatoes,Wakulima,99,per kg
2024-10-26,Sukuma Wiki,Wakulima,32,per bundle
2024-10-26,Onions,Wakulima,144,per kg
2024-10-26,Maize,Wakulima,179,per tin
2024-10-26,Potatoes,Wakulima,102,per kg
2024-10-26,Cabbage,Wakulima,72,per piece
2024-10-27,Tomatoes,Wakulima,96,per kg
2024-10-27,Sukuma Wiki,Wakulima,36,per bundle
2024-10-27,Onions,Wakulima,133,per kg
2024-10-27,Maize,Wakulima,175,per tin
2024-10-27,Potatoes,Wakulima,111,per kg
2024-10-27,Cabbage,Wakulima,66,per piece
2024-10-28,Tomatoes,Wakulima,95,per kg
2024-10-28,Sukuma Wiki,Wakulima,30,per bundle
2024-10-28,Onions,Wakulima,136,per kg
2024-10-28,Maize,Wakulima,179,per tin
2024-10-28,Potatoes,Wakulima,100,per kg
2024-10-28,Cabbage,Wakulima,72,per piece
2024-10-29,Tomatoes,Wakulima,97,per kg
2024-10-29,Sukuma Wiki,Wakulima,33,per bundle
2024-10-29,Onions,Wakulima,129,per kg
2024-10-29,Maize,Wakulima,180,per tin
2024-10-29,Potatoes,Wakulima,99,per kg
2024-10-29,Cabbage,Wakulima,69,per piece
2024-10-30,Tomatoes,Wakulima,97,per kg
2024-10-30,Sukuma Wiki,Wakulima,30,per bundle
2024-10-30,Onions,Wakulima,137,per kg
2024-10-30,Maize,Wakulima,169,per tin
2024-10-30,Potatoes,Wakulima,106,per kg
2024-10-30,Cabbage,Wakulima,72,per piece
2024-10-31,Tomatoes,Wakulima,98,per kg
2024-10-31,Sukuma Wiki,Wakulima,31,per bundle
2024-10-31,Onions,Wakulima,143,per kg
2024-10-31,Maize,Wakulima,161,per tin
2024-10-31,Potatoes,Wakulima,109,per kg
2024-10-31,Cabbage,Wakulima,73,per piece
2024-11-01,Tomatoes,Wakulima,89,per kg
2024-11-01,Sukuma Wiki,Wakulima,34,per bundle
2024-11-01,Onions,Wakulima,144,per kg
2024-11-01,Maize,Wakulima,180,per tin
2024-11-01,Potatoes,Wakulima,110,per kg
2024-11-01,Cabbage,Wakulima,72,per piece
2024-11-02,Tomatoes,Wakulima,88,per kg
2024-11-02,Sukuma Wiki,Wakulima,36,per bundle
2024-11-02,Onions,Wakulima,134,per kg
2024-11-02,Maize,Wakulima,188,per tin
2024-11-02,Potatoes,Wakulima,103,per kg
2024-11-02,Cabbage,Wakulima,76,per piece
2024-11-03,Tomatoes,Wakulima,96,per kg
2024-11-03,Sukuma Wiki,Wakulima,35,per bundle
2024-11-03,Onions,Wakulima,151,per kg
2024-11-03,Maize,Wakulima,185,per tin
2024-11-03,Potatoes,Wakulima,106,per kg
2024-11-03,Cabbage,Wakulima,67,per piece
2024-11-04,Tomatoes,Wakulima,85,per kg
2024-11-04,Sukuma Wiki,Wakulima,31,per bundle
2024-11-04,Onions,Wakulima,135,per kg
2024-11-04,Maize,Wakulima,163,per tin
2024-11-04,Potatoes,Wakulima,96,per kg
2024-11-04,Cabbage,Wakulima,70,per piece
2024-11-05,Tomatoes,Wakulima,96,per kg
2024-11-05,Sukuma Wiki,Wakulima,34,per bundle
2024-11-05,Onions,Wakulima,140,per kg
2024-11-05,Maize,Wakulima,161,per tin
2024-11-05,Potatoes,Wakulima,108,per kg
2024-11-05,Cabbage,Wakulima,72,per piece
2024-11-06,Tomatoes,Wakulima,96,per kg
2024-11-06,Sukuma Wiki,Wakulima,34,per bundle
2024-11-06,Onions,Wakulima,127,per kg
2024-11-06,Maize,Wakulima,173,per tin
2024-11-06,Potatoes,Wakulima,96,per kg
2024-11-06,Cabbage,Wakulima,63,per piece
2024-11-07,Tomatoes,Wakulima,88,per kg
2024-11-07,Sukuma Wiki,Wakulima,32,per bundle
2024-11-07,Onions,Wakulima,131,per kg
2024-11-07,Maize,Wakulima,162,per tin
2024-11-07,Potatoes,Wakulima,107,per kg
2024-11-07,Cabbage,Wakulima,73,per piece
2024-11-08,Tomatoes,Wakulima,88,per kg
2024-11-08,Sukuma Wiki,Wakulima,35,per bundle
2024-11-08,Onions,Wakulima,126,per kg
2024-11-08,Maize,Wakulima,172,per tin
2024-11-08,Potatoes,Wakulima,105,per kg
2024-11-08,Cabbage,Wakulima,62,per piece
2024-11-09,Tomatoes,Wakulima,89,per kg
2024-11-09,Sukuma Wiki,Wakulima,34,per bundle
2024-11-09,Onions,Wakulima,140,per kg
2024-11-09,Maize,Wakulima,177,per tin
2024-11-09,Potatoes,Wakulima,114,per kg
2024-11-09,Cabbage,Wakulima,73,per piece
2024-11-10,Tomatoes,Wakulima,93,per kg
2024-11-10,Sukuma Wiki,Wakulima,32,per bundle
2024-11-10,Onions,Wakulima,150,per kg
2024-11-10,Maize,Wakulima,172,per tin
2024-11-10,Potatoes,Wakulima,109,per kg
2024-11-10,Cabbage,Wakulima,67,per piece
2024-11-11,Tomatoes,Wakulima,85,per kg
2024-11-11,Sukuma Wiki,Wakulima,31,per bundle
2024-11-11,Onions,Wakulima,140,per kg
2024-11-11,Maize,Wakulima,171,per tin
2024-11-11,Potatoes,Wakulima,100,per kg
2024-11-11,Cabbage,Wakulima,68,per piece
2024-11-12,Tomatoes,Wakulima,91,per kg
2024-11-12,Sukuma Wiki,Wakulima,34,per bundle
2024-11-12,Onions,Wakulima,139,per kg
2024-11-12,Maize,Wakulima,162,per tin
2024-11-12,Potatoes,Wakulima,97,per kg
2024-11-12,Cabbage,Wakulima,70,per piece
2024-11-13,Tomatoes,Wakulima,97,per kg
2024-11-13,Sukuma Wiki,Wakulima,30,per bundle
2024-11-13,Onions,Wakulima,134,per kg
2024-11-13,Maize,Wakulima,173,per tin
2024-11-13,Potatoes,Wakulima,94,per kg
2024-11-13,Cabbage,Wakulima,68,per piece
2024-11-14,Tomatoes,Wakulima,84,per kg
2024-11-14,Sukuma Wiki,Wakulima,34,per bundle
2024-11-14,Onions,Wakulima,136,per kg
2024-11-14,Maize,Wakulima,170,per tin
2024-11-14,Potatoes,Wakulima,96,per kg
2024-11-14,Cabbage,Wakulima,65,per piece
2024-11-15,Tomatoes,Wakulima,91,per kg
2024-11-15,Sukuma Wiki,Wakulima,31,per bundle
2024-11-15,Onions,Wakulima,130,per kg
2024-11-15,Maize,Wakulima,171,per tin
2024-11-15,Potatoes,Wakulima,95,per kg
2024-11-15,Cabbage,Wakulima,67,per piece
2024-11-16,Tomatoes,Wakulima,101,per kg
2024-11-16,Sukuma Wiki,Wakulima,35,per bundle
2024-11-16,Onions,Wakulima,143,per kg
2024-11-16,Maize,Wakulima,176,per tin
2024-11-16,Potatoes,Wakulima,99,per kg
2024-11-16,Cabbage,Wakulima,70,per piece
2024-11-17,Tomatoes,Wakulima,101,per kg
2024-11-17,Sukuma Wiki,Wakulima,37,per bundle
2024-11-17,Onions,Wakulima,140,per kg
2024-11-17,Maize,Wakulima,185,per tin
2024-11-17,Potatoes,Wakulima,112,per kg
2024-11-17,Cabbage,Wakulima,71,per piece
2024-11-18,Tomatoes,Wakulima,84,per kg
2024-11-18,Sukuma Wiki,Wakulima,32,per bundle
2024-11-18,Onions,Wakulima,127,per kg
2024-11-18,Maize,Wakulima,180,per tin
2024-11-18,Potatoes,Wakulima,110,per kg
2024-11-18,Cabbage,Wakulima,62,per piece
2024-11-19,Tomatoes,Wakulima,98,per kg
2024-11-19,Sukuma Wiki,Wakulima,30,per bundle
2024-11-19,Onions,Wakulima,134,per kg
2024-11-19,Maize,Wakulima,175,per tin
2024-11-19,Potatoes,Wakulima,107,per kg
2024-11-19,Cabbage,Wakulima,73,per piece
2024-11-20,Tomatoes,Wakulima,93,per kg
2024-11-20,Sukuma Wiki,Wakulima,33,per bundle
2024-11-20,Onions,Wakulima,145,per kg
2024-11-20,Maize,Wakulima,166,per tin
2024-11-20,Potatoes,Wakulima,109,per kg
2024-11-20,Cabbage,Wakulima,72,per piece
2024-11-21,Tomatoes,Wakulima,89,per kg
2024-11-21,Sukuma Wiki,Wakulima,35,per bundle
2024-11-21,Onions,Wakulima,139,per kg
2024-11-21,Maize,Wakulima,170,per tin
2024-11-21,Potatoes,Wakulima,105,per kg
2024-11-21,Cabbage,Wakulima,65,per piece
2024-11-22,Tomatoes,Wakulima,86,per kg
2024-11-22,Sukuma Wiki,Wakulima,34,per bundle
2024-11-22,Onions,Wakulima,136,per kg
2024-11-22,Maize,Wakulima,174,per tin
2024-11-22,Potatoes,Wakulima,97,per kg
2024-11-22,Cabbage,Wakulima,61,per piece
2024-11-23,Tomatoes,Wakulima,88,per kg
2024-11-23,Sukuma Wiki,Wakulima,34,per bundle
2024-11-23,Onions,Wakulima,146,per kg
2024-11-23,Maize,Wakulima,178,per tin
2024-11-23,Potatoes,Wakulima,108,per kg
2024-11-23,Cabbage,Wakulima,74,per piece
2024-11-24,Tomatoes,Wakulima,92,per kg
2024-11-24,Sukuma Wiki,Wakulima,34,per bundle
2024-11-24,Onions,Wakulima,138,per kg
2024-11-24,Maize,Wakulima,188,per tin
2024-11-24,Potatoes,Wakulima,111,per kg
2024-11-24,Cabbage,Wakulima,66,per piece
2024-11-25,Tomatoes,Wakulima,96,per kg
2024-11-25,Sukuma Wiki,Wakulima,33,per bundle
2024-11-25,Onions,Wakulima,141,per kg
2024-11-25,Maize,Wakulima,178,per tin
2024-11-25,Potatoes,Wakulima,93,per kg
2024-11-25,Cabbage,Wakulima,64,per piece
2024-11-26,Tomatoes,Wakulima,85,per kg
2024-11-26,Sukuma Wiki,Wakulima,30,per bundle
2024-11-26,Onions,Wakulima,138,per kg
2024-11-26,Maize,Wakulima,174,per tin
2024-11-26,Potatoes,Wakulima,94,per kg
2024-11-26,Cabbage,Wakulima,70,per piece
2024-11-27,Tomatoes,Wakulima,90,per kg
2024-11-27,Sukuma Wiki,Wakulima,31,per bundle
2024-11-27,Onions,Wakulima,130,per kg
2024-11-27,Maize,Wakulima,177,per tin
2024-11-27,Potatoes,Wakulima,94,per kg
2024-11-27,Cabbage,Wakulima,67,per piece
2024-11-28,Tomatoes,Wakulima,88,per kg
2024-11-28,Sukuma Wiki,Wakulima,36,per bundle
2024-11-28,Onions,Wakulima,140,per kg
2024-11-28,Maize,Wakulima,164,per tin
2024-11-28,Potatoes,Wakulima,104,per kg
2024-11-28,Cabbage,Wakulima,69,per piece
2024-11-29,Tomatoes,Wakulima,88,per kg
2024-11-29,Sukuma Wiki,Wakulima,32,per bundle
2024-11-29,Onions,Wakulima,128,per kg
2024-11-29,Maize,Wakulima,173,per tin
2024-11-29,Potatoes,Wakulima,97,per kg
2024-11-29,Cabbage,Wakulima,65,per piece
2024-11-30,Tomatoes,Wakulima,89,per kg
2024-11-30,Sukuma Wiki,Wakulima,39,per bundle
2024-11-30,Onions,Wakulima,150,per kg
2024-11-30,Maize,Wakulima,187,per tin
2024-11-30,Potatoes,Wakulima,110,per kg
2024-11-30,Cabbage,Wakulima,70,per piece
2024-12-01,Tomatoes,Wakulima,87,per kg
2024-12-01,Sukuma Wiki,Wakulima,36,per bundle
2024-12-01,Onions,Wakulima,138,per kg
2024-12-01,Maize,Wakulima,165,per tin
2024-12-01,Potatoes,Wakulima,103,per kg
2024-12-01,Cabbage,Wakulima,62,per piece
2024-12-02,Tomatoes,Wakulima,82,per kg
2024-12-02,Sukuma Wiki,Wakulima,28,per bundle
2024-12-02,Onions,Wakulima,121,per kg
2024-12-02,Maize,Wakulima,160,per tin
2024-12-02,Potatoes,Wakulima,92,per kg
2024-12-02,Cabbage,Wakulima,65,per piece
2024-12-03,Tomatoes,Wakulima,80,per kg
2024-12-03,Sukuma Wiki,Wakulima,32,per bundle
2024-12-03,Onions,Wakulima,129,per kg
2024-12-03,Maize,Wakulima,163,per tin
2024-12-03,Potatoes,Wakulima,94,per kg
2024-12-03,Cabbage,Wakulima,67,per piece
2024-12-04,Tomatoes,Wakulima,84,per kg
2024-12-04,Sukuma Wiki,Wakulima,28,per bundle
2024-12-04,Onions,Wakulima,118,per kg
2024-12-04,Maize,Wakulima,146,per tin
2024-12-04,Potatoes,Wakulima,96,per kg
2024-12-04,Cabbage,Wakulima,66,per piece
2024-12-05,Tomatoes,Wakulima,89,per kg
2024-12-05,Sukuma Wiki,Wakulima,27,per bundle
2024-12-05,Onions,Wakulima,128,per kg
2024-12-05,Maize,Wakulima,146,per tin
2024-12-05,Potatoes,Wakulima,89,per kg
2024-12-05,Cabbage,Wakulima,63,per piece
2024-12-06,Tomatoes,Wakulima,85,per kg
2024-12-06,Sukuma Wiki,Wakulima,34,per bundle
2024-12-06,Onions,Wakulima,117,per kg
2024-12-06,Maize,Wakulima,160,per tin
2024-12-06,Potatoes,Wakulima,97,per kg
2024-12-06,Cabbage,Wakulima,62,per piece
2024-12-07,Tomatoes,Wakulima,87,per kg
2024-12-07,Sukuma Wiki,Wakulima,35,per bundle
2024-12-07,Onions,Wakulima,126,per kg
2024-12-07,Maize,Wakulima,172,per tin
2024-12-07,Potatoes,Wakulima,89,per kg
2024-12-07,Cabbage,Wakulima,69,per piece
2024-12-08,Tomatoes,Wakulima,95,per kg
2024-12-08,Sukuma Wiki,Wakulima,29,per bundle
2024-12-08,Onions,Wakulima,140,per kg
2024-12-08,Maize,Wakulima,161,per tin
2024-12-08,Potatoes,Wakulima,93,per kg
2024-12-08,Cabbage,Wakulima,65,per piece
2024-12-09,Tomatoes,Wakulima,78,per kg
2024-12-09,Sukuma Wiki,Wakulima,34,per bundle
2024-12-09,Onions,Wakulima,124,per kg
2024-12-09,Maize,Wakulima,160,per tin
2024-12-09,Potatoes,Wakulima,91,per kg
2024-12-09,Cabbage,Wakulima,62,per piece
2024-12-10,Tomatoes,Wakulima,81,per kg
2024-12-10,Sukuma Wiki,Wakulima,29,per bundle
2024-12-10,Onions,Wakulima,124,per kg
2024-12-10,Maize,Wakulima,153,per tin
2024-12-10,Potatoes,Wakulima,86,per kg
2024-12-10,Cabbage,Wakulima,67,per piece
2024-12-11,Tomatoes,Wakulima,83,per kg
2024-12-11,Sukuma Wiki,Wakulima,33,per bundle
2024-12-11,Onions,Wakulima,132,per kg
2024-12-11,Maize,Wakulima,150,per tin
2024-12-11,Potatoes,Wakulima,91,per kg
2024-12-11,Cabbage,Wakulima,62,per piece
2024-12-12,Tomatoes,Wakulima,79,per kg
2024-12-12,Sukuma Wiki,Wakulima,28,per bundle
2024-12-12,Onions,Wakulima,119,per kg
2024-12-12,Maize,Wakulima,164,per tin
2024-12-12,Potatoes,Wakulima,94,per kg
2024-12-12,Cabbage,Wakulima,60,per piece
2024-12-13,Tomatoes,Wakulima,77,per kg
2024-12-13,Sukuma Wiki,Wakulima,29,per bundle
2024-12-13,Onions,Wakulima,121,per kg
2024-12-13,Maize,Wakulima,162,per tin
2024-12-13,Potatoes,Wakulima,93,per kg
2024-12-13,Cabbage,Wakulima,63,per piece
2024-12-14,Tomatoes,Wakulima,90,per kg
2024-12-14,Sukuma Wiki,Wakulima,30,per bundle
2024-12-14,Onions,Wakulima,136,per kg
2024-12-14,Maize,Wakulima,172,per tin
2024-12-14,Potatoes,Wakulima,100,per kg
2024-12-14,Cabbage,Wakulima,64,per piece
2024-12-15,Tomatoes,Wakulima,82,per kg
2024-12-15,Sukuma Wiki,Wakulima,34,per bundle
2024-12-15,Onions,Wakulima,123,per kg
2024-12-15,Maize,Wakulima,167,per tin
2024-12-15,Potatoes,Wakulima,97,per kg
2024-12-15,Cabbage,Wakulima,69,per piece
2024-12-16,Tomatoes,Wakulima,84,per kg
2024-12-16,Sukuma Wiki,Wakulima,32,per bundle
2024-12-16,Onions,Wakulima,115,per kg
2024-12-16,Maize,Wakulima,142,per tin
2024-12-16,Potatoes,Wakulima,99,per kg
2024-12-16,Cabbage,Wakulima,66,per piece
2024-12-17,Tomatoes,Wakulima,86,per kg
2024-12-17,Sukuma Wiki,Wakulima,33,per bundle
2024-12-17,Onions,Wakulima,122,per kg
2024-12-17,Maize,Wakulima,162,per tin
2024-12-17,Potatoes,Wakulima,88,per kg
2024-12-17,Cabbage,Wakulima,64,per piece
2024-12-18,Tomatoes,Wakulima,75,per kg
2024-12-18,Sukuma Wiki,Wakulima,31,per bundle
2024-12-18,Onions,Wakulima,121,per kg
2024-12-18,Maize,Wakulima,156,per tin
2024-12-18,Potatoes,Wakulima,96,per kg
2024-12-18,Cabbage,Wakulima,63,per piece
2024-12-19,Tomatoes,Wakulima,83,per kg
2024-12-19,Sukuma Wiki,Wakulima,30,per bundle
2024-12-19,Onions,Wakulima,114,per kg
2024-12-19,Maize,Wakulima,155,per tin
2024-12-19,Potatoes,Wakulima,84,per kg
2024-12-19,Cabbage,Wakulima,62,per piece
2024-12-20,Tomatoes,Wakulima,79,per kg
2024-12-20,Sukuma Wiki,Wakulima,34,per bundle
2024-12-20,Onions,Wakulima,114,per kg
2024-12-20,Maize,Wakulima,161,per tin
2024-12-20,Potatoes,Wakulima,96,per kg
2024-12-20,Cabbage,Wakulima,65,per piece
2024-12-21,Tomatoes,Wakulima,94,per kg
2024-12-21,Sukuma Wiki,Wakulima,29,per bundle
2024-12-21,Onions,Wakulima,122,per kg
2024-12-21,Maize,Wakulima,153,per tin
2024-12-21,Potatoes,Wakulima,92,per kg
2024-12-21,Cabbage,Wakulima,65,per piece
2024-12-22,Tomatoes,Wakulima,92,per kg
2024-12-22,Sukuma Wiki,Wakulima,30,per bundle
2024-12-22,Onions,Wakulima,128,per kg
2024-12-22,Maize,Wakulima,158,per tin
2024-12-22,Potatoes,Wakulima,96,per kg
2024-12-22,Cabbage,Wakulima,65,per piece
2024-12-23,Tomatoes,Wakulima,91,per kg
2024-12-23,Sukuma Wiki,Wakulima,28,per bundle
2024-12-23,Onions,Wakulima,127,per kg
2024-12-23,Maize,Wakulima,162,per tin
2024-12-23,Potatoes,Wakulima,96,per kg
2024-12-23,Cabbage,Wakulima,65,per piece
2024-12-24,Tomatoes,Wakulima,87,per kg
2024-12-24,Sukuma Wiki,Wakulima,27,per bundle
2024-12-24,Onions,Wakulima,121,per kg
2024-12-24,Maize,Wakulima,155,per tin
2024-12-24,Potatoes,Wakulima,85,per kg
2024-12-24,Cabbage,Wakulima,55,per piece
2024-12-25,Tomatoes,Wakulima,78,per kg
2024-12-25,Sukuma Wiki,Wakulima,31,per bundle
2024-12-25,Onions,Wakulima,122,per kg
2024-12-25,Maize,Wakulima,161,per tin
2024-12-25,Potatoes,Wakulima,94,per kg
2024-12-25,Cabbage,Wakulima,65,per piece
2024-12-26,Tomatoes,Wakulima,77,per kg
2024-12-26,Sukuma Wiki,Wakulima,31,per bundle
2024-12-26,Onions,Wakulima,114,per kg
2024-12-26,Maize,Wakulima,147,per tin
2024-12-26,Potatoes,Wakulima,100,per kg
2024-12-26,Cabbage,Wakulima,66,per piece
2024-12-27,Tomatoes,Wakulima,83,per kg
2024-12-27,Sukuma Wiki,Wakulima,27,per bundle
2024-12-27,Onions,Wakulima,115,per kg
2024-12-27,Maize,Wakulima,164,per tin
2024-12-27,Potatoes,Wakulima,100,per kg
2024-12-27,Cabbage,Wakulima,62,per piece
2024-12-28,Tomatoes,Wakulima,80,per kg
2024-12-28,Sukuma Wiki,Wakulima,36,per bundle
2024-12-28,Onions,Wakulima,126,per kg
2024-12-28,Maize,Wakulima,172,per tin
2024-12-28,Potatoes,Wakulima,99,per kg
2024-12-28,Cabbage,Wakulima,67,per piece
2024-12-29,Tomatoes,Wakulima,91,per kg
2024-12-29,Sukuma Wiki,Wakulima,31,per bundle
2024-12-29,Onions,Wakulima,121,per kg
2024-12-29,Maize,Wakulima,153,per tin
2024-12-29,Potatoes,Wakulima,93,per kg
2024-12-29,Cabbage,Wakulima,68,per piece
2024-12-30,Tomatoes,Wakulima,81,per kg
2024-12-30,Sukuma Wiki,Wakulima,34,per bundle
2024-12-30,Onions,Wakulima,120,per kg
2024-12-30,Maize,Wakulima,160,per tin
2024-12-30,Potatoes,Wakulima,87,per kg
2024-12-30,Cabbage,Wakulima,67,per piece
